dataset,project,pPath,pId,codeLine,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,chart,org/jfree/chart/event/ChartChangeEventType,19,75,2,0,0,0,0,0,0,0,0,3,17,4,0.001090604,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,93,1,0,0,0,1,3,0,2,0,6,62,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,97,1,0,0,0,1,3,0,2,0,6,64,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,109,1,0,0,0,1,3,0,2,0,6,62,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,101,1,0,0,0,1,3,0,2,0,6,63,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,125,2,0,0,0,0,0,0,0,0,3,17,4,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,66,1,0,0,0,1,3,0,2,0,6,58,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,62,1,0,0,0,1,3,0,2,0,6,59,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,82,1,0,0,0,1,3,0,2,0,6,60,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,86,1,0,0,1,2,3,0,2,0,7,76,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,113,1,0,0,0,1,3,0,2,0,6,61,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,58,1,0,0,0,1,3,0,2,0,6,57,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,124,2,0,0,1,3,1,0,1,0,4,33,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,105,1,0,0,0,1,3,0,2,0,6,60,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,89,1,0,0,0,1,3,0,2,0,6,61,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,78,1,0,0,0,1,3,0,2,0,6,66,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,74,1,0,0,0,1,3,0,2,0,6,67,2,0.000357143,0
defect4j,chart,org/jfree/chart/text/TextAnchor,19,70,1,0,0,0,1,3,0,2,0,6,65,2,0.000357143,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,66,1,0,0,0,0,1,0,0,0,2,21,2,0,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,69,2,0,0,0,0,1,0,0,0,3,49,2,0,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,94,1,0,1,1,2,0,0,1,0,4,43,4,0,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,95,2,0,0,0,0,0,0,0,0,3,27,4,0,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,93,3,0,0,1,3,1,0,0,0,4,66,2,0,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,84,2,0,0,1,2,0,0,0,0,2,40,4,0,0
defect4j,chart,org/jfree/chart/util/AbstractObjectList,19,75,1,0,0,1,2,0,0,0,0,1,31,4,0,0
defect4j,chart,org/jfree/chart/util/ObjectList,19,58,1,0,0,1,3,1,0,0,0,2,21,2,0,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,124,2,0,0,1,2,0,3,0,0,5,44,5,1,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,125,2,0,0,1,2,0,3,0,0,6,33,4,1,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,128,3,0,0,1,2,0,0,1,0,4,26,5,1,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,89,2,0,0,0,0,0,0,0,0,3,29,4,0,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,90,2,0,0,0,0,0,0,0,0,3,29,4,0,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,84,3,0,0,1,3,1,0,0,0,4,61,2,0,0
defect4j,chart,org/jfree/chart/renderer/GrayPaintScale,24,85,2,1,0,1,3,0,0,0,0,3,31,4,0,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,462,1,0,0,1,2,0,2,0,0,4,23,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,474,0,0,0,1,2,0,2,0,0,2,26,7,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,680,1,1,0,1,3,0,0,0,0,2,18,4,0.741071429,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,684,0,0,0,1,2,1,3,0,0,3,27,5,0.741071429,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,460,2,0,0,1,3,1,0,1,0,4,38,4,0.30952381,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,461,0,0,0,2,5,0,3,0,1,3,26,7,0.30952381,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,466,1,1,0,1,3,0,0,0,0,2,41,4,0.30952381,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,451,1,1,0,1,3,0,0,0,1,2,18,4,0.30952381,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,454,0,0,0,2,5,0,3,0,0,3,31,5,0.30952381,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,459,1,0,0,0,0,0,0,0,0,1,15,5,0.30952381,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,1,458,1,0,0,2,4,1,0,1,0,9,68,4,0.30952381,0
defect4j,lang,org/apache/commons/lang3/StringUtils,1,261,0,1,0,3,7,0,5,0,1,7,52,6,0.275,0
defect4j,lang,org/apache/commons/lang3/StringUtils,1,260,4,1,0,1,3,0,0,0,1,6,34,4,0.275,0
defect4j,lang,org/apache/commons/lang3/StringUtils,1,262,0,0,0,0,0,1,0,0,0,1,13,8,0.275,0
defect4j,lang,org/apache/commons/lang3/StringUtils,1,257,2,3,0,3,7,0,2,0,1,8,48,4,0.275,0
defect4j,lang,org/apache/commons/lang3/text/translate/LookupTranslator,4,78,1,1,0,1,3,0,0,0,0,2,21,6,1,0
defect4j,lang,org/apache/commons/lang3/text/translate/LookupTranslator,4,76,3,1,0,1,2,1,3,1,0,9,64,6,1,0
defect4j,lang,org/apache/commons/lang3/text/translate/LookupTranslator,4,70,2,0,0,0,0,0,0,0,0,2,18,5,0.8,0
defect4j,lang,org/apache/commons/lang3/text/translate/LookupTranslator,4,71,2,2,0,2,5,0,2,0,0,6,39,4,0.8,0
defect4j,lang,org/apache/commons/lang3/text/translate/LookupTranslator,4,75,5,1,0,1,3,0,0,0,1,7,39,4,0.8,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,99,1,0,0,1,2,0,0,1,0,3,96,8,1,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,98,1,0,0,1,3,0,0,1,0,2,35,6,1,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,267,1,0,0,1,3,0,0,1,0,2,35,7,1,0
defect4j,lang,org/apache/commons/lang3/SerializationException,13,75,2,0,0,1,2,0,0,0,0,2,18,4,0.488372093,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,264,1,0,0,1,2,0,2,1,0,4,29,5,0.079069767,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,95,1,0,0,2,4,0,2,2,0,5,35,6,0.079069767,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,83,2,0,0,1,2,0,0,2,0,4,65,4,0.079069767,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,85,1,0,0,0,0,0,0,1,0,2,44,4,0.079069767,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,249,1,0,0,1,2,0,0,0,0,1,10,5,0.079069767,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,266,0,0,0,1,2,0,4,0,0,5,47,8,0.079069767,0
defect4j,lang,org/apache/commons/lang3/SerializationUtils,13,88,2,0,0,3,6,0,3,1,0,7,85,6,0.079069767,0
defect4j,lang,org/apache/commons/lang3/StringUtils,14,783,0,0,0,0,0,1,0,0,0,1,12,6,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,14,782,2,1,0,1,3,0,0,0,0,3,17,4,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,14,785,2,3,0,1,3,0,0,0,1,5,33,4,1,0
defect4j,lang,org/apache/commons/lang3/time/DateUtils,21,259,2,3,0,1,3,0,0,0,1,5,35,4,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,480,1,1,0,1,2,0,0,1,0,4,65,11,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,553,1,1,0,1,2,0,0,1,0,4,65,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,621,0,1,0,1,2,0,2,0,0,3,24,4,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,521,1,1,0,1,2,0,0,1,0,4,65,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1379,1,0,0,0,0,0,0,0,0,3,19,11,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1373,1,0,0,0,0,0,0,0,0,3,14,10,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1370,1,0,0,1,3,0,0,0,0,2,18,10,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1376,1,0,0,1,3,0,0,0,0,2,18,11,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1377,0,0,0,0,0,0,0,0,0,1,13,13,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1374,1,0,0,0,0,0,0,0,0,3,18,10,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1375,0,3,1,3,8,0,0,0,0,9,48,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,532,1,0,0,1,4,0,0,1,0,2,37,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1361,0,0,0,0,0,0,0,0,0,1,13,11,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1363,1,0,0,0,0,0,0,0,0,3,19,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1364,0,3,1,3,8,0,0,0,0,9,48,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1366,1,0,0,1,3,0,0,0,0,1,13,10,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1348,1,0,0,0,0,0,0,0,0,2,65,4,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1354,0,3,1,3,7,0,0,0,0,9,41,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1355,1,0,0,0,0,0,0,0,0,3,18,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1350,2,0,0,0,0,0,0,0,0,2,14,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,457,0,0,0,1,2,0,0,1,0,2,72,7,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1353,6,6,0,2,5,0,0,0,0,13,61,4,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,586,1,0,0,1,4,0,0,1,0,2,37,10,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1358,0,1,1,2,6,0,0,0,0,4,29,7,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1359,2,1,0,1,3,0,0,0,0,3,28,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1356,1,0,0,0,0,0,0,0,0,3,19,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,598,0,0,0,1,2,0,2,0,0,2,29,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1342,0,0,0,0,0,0,0,0,0,1,13,12,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1345,0,0,0,0,0,0,0,0,0,1,12,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,594,1,0,0,1,4,0,0,1,0,2,37,10,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1334,2,1,0,1,3,0,0,0,0,3,14,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1332,1,4,1,3,7,0,0,0,0,10,53,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1333,2,1,0,0,0,0,0,0,0,3,18,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1330,1,1,1,2,4,0,0,0,0,4,38,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1331,2,2,0,1,3,0,0,0,0,4,21,4,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1338,4,1,0,1,3,0,0,0,0,6,31,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1339,0,3,1,3,7,0,0,0,0,9,38,13,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1401,1,0,0,0,0,0,0,0,0,1,18,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1403,1,0,0,0,1,0,0,0,0,2,15,7,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1408,1,0,0,0,0,0,0,0,0,1,18,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1410,0,1,1,1,3,0,0,0,0,4,19,7,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1325,1,0,0,0,0,0,0,0,0,2,23,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1324,3,0,0,0,0,0,0,0,0,3,22,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1327,1,0,0,0,0,0,0,0,0,2,27,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1326,1,0,0,0,0,0,0,0,0,2,28,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1321,0,0,0,0,0,0,0,0,0,1,13,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1320,0,0,0,2,5,0,3,0,0,3,31,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1323,1,0,0,2,4,0,2,0,0,3,33,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1328,1,0,0,0,0,0,0,0,0,2,27,5,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1416,0,0,0,0,0,0,0,0,0,1,13,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1391,0,3,1,3,7,0,0,0,0,9,41,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1393,0,0,0,0,0,0,0,0,0,1,13,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1395,0,1,1,2,5,0,0,0,0,4,22,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1396,2,1,0,1,3,0,0,0,0,3,28,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,492,1,0,0,1,2,0,3,0,0,5,32,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,543,1,0,0,1,4,0,0,1,0,2,37,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,548,1,0,0,1,4,0,0,1,0,2,35,9,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1387,0,3,1,3,7,0,0,0,0,9,41,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1386,3,1,0,1,3,0,0,0,0,4,23,4,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1384,1,0,0,0,0,0,0,0,0,2,4,6,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1382,0,0,0,0,0,0,0,0,0,1,13,11,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1380,1,0,0,0,0,0,0,0,0,3,50,11,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,1389,0,0,0,0,0,0,0,0,0,1,12,8,1,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,484,2,1,0,1,2,0,2,0,0,6,32,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,482,2,1,0,1,2,0,3,0,0,7,40,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,559,2,4,0,2,5,0,2,0,0,9,47,6,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,529,1,0,0,0,0,0,0,0,0,1,9,11,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,525,1,0,0,1,2,0,3,1,0,5,43,9,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,526,1,3,0,5,11,0,4,0,0,10,65,9,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,489,1,1,0,2,5,0,2,0,0,4,28,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,539,1,0,0,1,2,0,3,1,0,5,45,9,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,500,2,2,0,2,4,0,4,0,0,9,50,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,584,1,0,0,0,0,0,0,0,0,1,9,12,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,580,1,1,0,2,4,0,4,0,0,6,55,9,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,547,0,0,0,1,2,0,2,0,0,2,33,10,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,590,1,0,0,1,2,0,2,1,0,4,29,10,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,583,1,3,0,5,11,0,4,0,0,10,65,10,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,479,3,3,0,2,5,0,2,0,0,8,47,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,478,1,1,0,1,3,0,0,0,0,3,18,6,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,567,0,0,0,1,2,0,2,0,0,2,26,11,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,560,2,1,0,2,4,0,4,0,0,8,46,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,486,1,0,0,1,2,0,3,0,0,5,32,6,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,562,1,0,0,0,0,0,0,0,0,2,11,8,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,568,1,0,0,1,4,0,0,1,0,2,37,10,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,582,1,0,0,1,2,0,2,1,0,4,27,10,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,467,0,0,0,1,2,0,2,0,0,2,26,7,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,576,0,0,0,1,2,0,2,0,0,2,29,9,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,572,0,0,0,1,2,0,2,0,0,2,23,11,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,573,1,0,0,1,4,0,0,1,0,2,37,10,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,541,1,0,0,0,0,0,0,0,0,1,9,11,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,540,1,3,0,5,11,0,4,0,0,10,65,9,0.495495495,0
defect4j,lang,org/apache/commons/lang3/math/NumberUtils,24,564,2,3,0,1,3,0,0,0,0,5,33,6,0.495495495,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1679,4,1,0,1,3,0,0,0,0,6,33,4,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1681,4,1,0,1,3,0,0,0,0,6,37,6,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1680,1,0,0,1,2,0,3,0,0,4,23,7,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1678,3,0,0,0,0,0,0,0,0,3,35,5,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1677,1,0,0,1,2,0,2,0,0,3,24,5,1,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1674,2,3,0,1,3,0,0,0,0,5,40,4,1,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,3279,3,3,0,1,3,0,0,0,0,6,41,4,0.77173913,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,3282,0,0,0,0,0,0,0,0,0,1,13,4,0.77173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1715,2,3,0,1,3,0,0,0,0,5,41,4,0.246376812,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1718,0,0,0,2,4,0,4,0,0,4,52,5,0.246376812,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1380,1,1,1,2,5,0,0,0,0,4,27,8,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1377,4,1,0,1,3,0,0,0,0,6,33,4,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1376,3,0,0,0,0,0,0,0,0,3,35,5,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1375,1,0,0,1,2,0,2,0,0,3,24,5,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1379,4,1,0,1,3,0,0,0,0,6,37,6,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1378,1,0,0,1,2,0,3,0,0,4,23,7,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1372,0,1,0,3,7,0,5,0,0,6,53,4,0.217391304,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,194,1,3,0,1,2,0,2,0,0,6,38,4,0.198565666,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1689,0,0,0,0,0,0,0,0,0,1,12,4,0.173913043,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1462,0,0,0,0,0,0,0,0,0,1,12,12,0.157190635,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1444,0,1,0,3,7,0,5,0,0,6,53,4,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1447,1,0,0,1,2,0,2,0,0,3,27,5,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1449,2,1,0,0,0,0,0,0,0,3,26,5,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1454,1,1,1,2,5,0,0,0,0,4,27,8,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1450,2,1,0,0,0,0,0,0,0,3,34,5,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1467,0,0,0,0,0,0,0,0,0,1,13,4,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1452,1,0,0,1,2,0,3,0,0,4,23,7,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1453,4,1,0,1,3,0,0,0,0,6,40,6,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1451,4,1,0,1,3,0,0,0,0,6,36,4,0.142857143,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1448,3,0,0,0,0,0,0,0,0,3,38,5,0.142857143,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,60,1,0,0,2,4,3,0,2,0,6,64,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,64,1,0,0,2,4,3,0,2,0,6,64,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,68,1,0,0,2,4,3,0,0,0,4,58,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,92,1,0,0,2,4,3,0,0,0,4,58,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,120,1,0,0,2,4,3,0,2,0,6,74,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,108,1,0,0,2,4,3,0,0,0,4,61,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,96,1,0,0,2,4,3,0,2,0,6,65,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,124,1,0,0,2,4,3,0,0,0,4,58,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,128,1,0,0,2,4,3,0,2,0,6,80,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,100,1,0,0,2,4,3,0,0,0,4,64,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,72,1,0,0,2,4,3,0,2,0,6,65,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,76,1,0,0,2,4,3,0,0,0,4,55,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,104,1,0,0,2,4,3,0,2,0,6,71,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,56,1,0,0,2,4,3,0,2,0,6,64,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,84,1,0,0,2,4,3,0,0,0,4,61,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,88,1,0,0,2,4,3,0,2,0,6,68,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,112,1,0,0,2,4,3,0,2,0,6,68,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,116,1,0,0,2,4,3,0,0,0,4,67,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/ArrayUtils,30,80,1,0,0,2,4,3,0,2,0,6,74,2,0.026198439,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1574,4,1,0,1,3,0,0,0,0,6,34,4,0.02173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1570,0,1,0,3,7,0,4,0,0,5,43,4,0.02173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1575,1,0,0,1,2,0,3,0,0,4,24,7,0.02173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1573,1,0,0,1,2,0,2,0,0,3,26,5,0.02173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1412,0,1,0,3,7,0,4,0,0,5,42,4,0.02173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1415,0,0,0,2,4,0,4,0,0,4,49,5,0.02173913,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1501,0,0,0,2,4,0,4,0,0,4,50,5,0.015810277,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1498,1,1,0,1,3,0,0,0,0,2,26,4,0.015810277,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1542,1,0,0,0,0,0,0,0,0,1,9,7,0.010869565,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1529,0,1,0,3,7,0,5,0,0,6,53,4,0,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1533,3,0,0,0,0,0,0,0,0,3,35,5,0,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1532,1,0,0,1,2,0,2,0,0,3,24,5,0,0
defect4j,lang,org/apache/commons/lang3/StringUtils,30,1535,4,1,0,1,3,0,0,0,0,6,33,5,0,0
